source,source_id,name,aliases,raw_classes,piru_category,default_route,routes,units,dose_threshold,dose_light,dose_common,dose_strong,dose_heavy,onset,peak,total_duration,half_life_min,mechanism_summary,effects,indications,contraindications,regulatory_status,cas_no,chemical_formula,tags,sources_count,notes
pyrls,639e391cfcae6920598b545e,Olopatadine-nasal,Patanase,"Antihistamine, 2nd Generation",Antihistamine,insufflation,insufflation,,,,,,,,,,,Blocks histamine at peripheral histamine-1 receptors (H1 receptors).,,Relief of symptoms associated with seasonal or perennial allergic rhinitis in adults and children 6 years of age and older,"Hypersensitivity olopatadine, or any formulation ingredients",rx; Prescription only,,,"Nasal spray; Antihistamine, 2nd Generation",4,
pyrls,639e391cfcae6920598b545f,Azelastine-Fluticasone,Dymista,"Antihistamine, 2nd Generation; Corticosteroid",Antihistamine,insufflation,insufflation,,,,,,,,,,,"Azelastine: blocks histamine at peripheral histamine-1 receptors (H1 receptors). Fluticasone: reduces inflammation and causes vasoconstriction in the nasal passage. Corticosteroids exert a wide range of actions on several cell types (e.g., mast cells, eosinophils, neutrophils, macrophages, lymphocytes) and mediators (e.g., histamine, eicosanoids, leukotrienes, cytokines) involved in inflammation.",,Relief of symptoms associated with seasonal or perennial allergic rhinitis in adults and children 6 years of age and older who require treatment with both azelastine hydrochloride and fluticasone propionate for symptomatic relief,"Hypersensitivity azelastine, fluticasone, or any formulation ingredients",rx; Prescription only,,,"Nasal spray; Antihistamine, 2nd Generation; Corticosteroid",6,
pyrls,639e391cfcae6920598b5460,Cromolyn-nasal,NasalCrom,Mast Cell Stabilizer,Other,insufflation,insufflation,,,,,,,,,,,"Cromolyn is a synthetic mast cell stabilizer with anti-inflammatory activity. The likely mechanism is interference with the antigen-mediated calcium ion influx into mast cells. This prevents degranulation, resulting in mast cell stabilization and inhibits the release of inflammatory mediators, such as histamine and leukotrienes, which are involved in IgE-mediated allergic reactions. Cromolyn also prevents eosinophils from releasing inflammatory mediators.",,"Prevent and relieve nasal symptoms of hay fever and other nasal allergies : runny/itchy nose, sneezing, allergic stuffy nose",Hypersensitivity cromolyn or any formulation ingredients,rx; otc; Rx/OTC depending on product,,,Nasal spray; Mast Cell Stabilizer,8,
pyrls,639e391cfcae6920598b5461,Fluticasone-nasal,Flonase; Flonase Sensimist; Xhance,Corticosteroid,Supplement,insufflation,insufflation,,,,,,,,,,,"Fluticasone is a synthetic glucocorticoid that reduces inflammation and causes vasoconstriction in the nasal passage. Corticosteroids exert a wide range of actions on several cell types (e.g., mast cells, eosinophils, neutrophils, macrophages, lymphocytes) and mediators (e.g., histamine, eicosanoids, leukotrienes, cytokines) involved in inflammation.",,"Flonase Rx indication (fluticasone propionate): management of the nasal symptoms of perennial nonallergic rhinitis in adults and pediatric patients aged 4+ years; Flonase OTC indication (fluticasone propionate): for those age 4+ years , temporarily relieves these symptoms of hay fever or other upper respiratory allergies : nasal congestion runny nose sneezing itchy nose itchy, watery eyes; Flonase Sensimist, OTC (fluticasone furoate): for those age 2+ years , temporarily relieves these symptoms of hay fever or other upper respiratory allergies : nasal congestion runny nose sneezing itchy nose itchy, watery eyes ( age 12+ for eye symptoms ); Xhance (fluticasone propionate): treatment of nasal polyps in patients 18+ years",Hypersensitivity fluticasone or any formulation ingredients,rx; otc; Rx/OTC depending on product,,,Nasal spray; Corticosteroid,10,
pyrls,639e391cfcae6920598b5462,Budesonide-nasal,Rhinocort,Corticosteroid,Supplement,insufflation,insufflation,,,,,,,,,,,"Budesonide is a synthetic glucocorticoid that reduces inflammation and causes vasoconstriction in the nasal passage. Corticosteroids exert a wide range of actions on several cell types (e.g., mast cells, eosinophils, neutrophils, macrophages, lymphocytes) and mediators (e.g., histamine, eicosanoids, leukotrienes, cytokines) involved in inflammation.",,"Rx indication : treatment of seasonal or perennial allergic rhinitis in adults and pediatric patients aged 6+ years; Rhinocort OTC indication (budesonide): for those age 6+ years , temporarily relieves these symptoms of hay fever or other upper respiratory allergies : nasal congestion runny nose sneezing itchy nose",Hypersensitivity budesonide or any formulation ingredients,rx; otc; Rx/OTC depending on product,,,Nasal spray; Corticosteroid,5,
pyrls,639e391cfcae6920598b5463,Beclomethasone-nasal,Beconase AQ; Qnasl,Corticosteroid,Supplement,insufflation,insufflation,,,,,,,,,,,"Beclomethasone is a synthetic glucocorticoid that reduces inflammation and causes vasoconstriction in the nasal passage. Corticosteroids exert a wide range of actions on several cell types (e.g., mast cells, eosinophils, neutrophils, macrophages, lymphocytes) and mediators (e.g., histamine, eicosanoids, leukotrienes, cytokines) involved in inflammation.",,"Qnasl (beclomethasone nasal spray, aerosol solution): treatment of the nasal symptoms associated with seasonal and perennial allergic rhinitis in patients age 4+ years; Beconase AQ (beclomethasone nasal spray, suspension): relief of the symptoms of seasonal or perennial allergic and nonallergic (vasomotor) rhinitis prevention of recurrence of nasal polyps following surgical removal",Hypersensitivity beclomethasone or any formulation ingredients,rx; Prescription only,,,Nasal spray; Corticosteroid,5,
pyrls,639e391cfcae6920598b5464,Ciclesonide-nasal,Omnaris; Zetonna,Corticosteroid,Supplement,insufflation,insufflation,,,,,,,,,,,"Ciclesonide is a synthetic glucocorticoid that reduces inflammation and causes vasoconstriction in the nasal passage. Corticosteroids exert a wide range of actions on several cell types (e.g., mast cells, eosinophils, neutrophils, macrophages, lymphocytes) and mediators (e.g., histamine, eicosanoids, leukotrienes, cytokines) involved in inflammation.",,"Omnaris (ciclesonide nasal spray, suspension): treatment of nasal symptoms associated with seasonal allergic rhinitis in adults and children age 6+ years , and perennial allergic rhinitis in adults and adolescents age 12+ years; Zetonna (ciclesonide nasal spray, aerosol solution): treatment of the nasal symptoms associated with seasonal and perennial allergic rhinitis in patients age 12+ years",Hypersensitivity ciclesonide or any formulation ingredients,rx; Prescription only,,,Nasal spray; Corticosteroid,5,
pyrls,639e391cfcae6920598b5465,Mometasone-nasal,Nasonex,Corticosteroid,Supplement,insufflation,insufflation,,,,,,,,,,,"Mometasone is a synthetic glucocorticoid that reduces inflammation and causes vasoconstriction in the nasal passage. Corticosteroids exert a wide range of actions on several cell types (e.g., mast cells, eosinophils, neutrophils, macrophages, lymphocytes) and mediators (e.g., histamine, eicosanoids, leukotrienes, cytokines) involved in inflammation.",,"Treatment of the nasal symptoms of seasonal allergic and perennial allergic rhinitis , in adults and pediatric patients 2 years of age and older .; Relief of nasal congestion associated with seasonal allergic rhinitis , in adults and pediatric patients 2 years of age and older .; Prophylaxis of the nasal symptoms of seasonal allergic rhinitis in adult and adolescent patients 12 years of age and older .; Treatment of nasal polyps in patients 18 years of age and older .",Hypersensitivity mometasone or any formulation ingredients,rx; Prescription only,,,Nasal spray; Corticosteroid,4,
pyrls,639e391cfcae6920598b5466,Triamcinolone-nasal,Nasacort,Corticosteroid,Supplement,insufflation,insufflation,,,,,,,,,,,"Triamcinolone is a synthetic glucocorticoid that reduces inflammation and causes vasoconstriction in the nasal passage. Corticosteroids exert a wide range of actions on several cell types (e.g., mast cells, eosinophils, neutrophils, macrophages, lymphocytes) and mediators (e.g., histamine, eicosanoids, leukotrienes, cytokines) involved in inflammation.",,"Rx indication: treatment of nasal symptoms of seasonal and perennial allergic rhinitis in adults and children 2 years of age and older; OTC indication : for those age 2+ years , temporarily relieves these symptoms of hay fever or other upper respiratory allergies : nasal congestion runny nose sneezing itchy nose",Hypersensitivity triamcinolone or any formulation ingredients,rx; otc; Rx/OTC depending on product,,,Nasal spray; Corticosteroid,6,
pyrls,639e391cfcae6920598b5467,Flunisolide-nasal,,Corticosteroid,Supplement,insufflation,insufflation,,,,,,,,,,,"Flunisolide is a synthetic glucocorticoid that reduces inflammation and causes vasoconstriction in the nasal passage. Corticosteroids exert a wide range of actions on several cell types (e.g., mast cells, eosinophils, neutrophils, macrophages, lymphocytes) and mediators (e.g., histamine, eicosanoids, leukotrienes, cytokines) involved in inflammation.",,Treatment of the nasal symptoms of seasonal or perennial rhinitis,Hypersensitivity flunisolide or any formulation ingredients,rx; Prescription only,,,Nasal spray; Corticosteroid,4,
pyrls,639e391cfcae6920598b5468,Oxymetazoline-nasal,Afrin,Alpha Adrenergic Agonist; Decongestant,Other,insufflation,insufflation,,,,,,,,,,,"Oxymetazoline is an alpha adrenergic-agonist, direct acting sympathomimetic agent used nasally as a vasoconstrictor that shrinks swollen nasal membranes to relieve nasal congestion.",,Temporarily relieves nasal congestion in those age 6+ years due to: common cold hay fever upper respiratory allergies; Temporarily relieves sinus congestion and pressure,Should not be used for more than 3 days unless under provider supervision; Hypersensitivity oxymetazoline or any formulation ingredients,rx; otc; Rx/OTC depending on product,,,Nasal spray; Alpha Adrenergic Agonist; Decongestant,9,
pyrls,639e391cfcae6920598b5469,Phenylephrine-nasal,Neo-Synephrine,Alpha Adrenergic Agonist; Decongestant,Other,insufflation,insufflation,,,,,,,,,,,"Phenylephrine is an alpha adrenergic-agonist, direct acting sympathomimetic agent used nasally as a vasoconstrictor that shrinks swollen nasal membranes to relieve nasal congestion.",,Temporarily relieves nasal congestion due to: common cold hay fever upper respiratory allergies,Hypersensitivity phenylephrine or any formulation ingredients,rx; otc; Rx/OTC depending on product,,,"Nasal spray, nasal drops; Alpha Adrenergic Agonist; Decongestant",10,
pyrls,639e391cfcae6920598b546a,Phenylephrine,Sudafed PE; Sudogest PE,Alpha Adrenergic Agonist; Decongestant,Other,oral,oral,,,,,,,,,,,"Phenylephrine is an alpha adrenergic-agonist, direct acting sympathomimetic agent used nasally as a vasoconstrictor that shrinks swollen nasal membranes to relieve nasal congestion.",,Temporarily relieves nasal congestion due to: common cold hay fever upper respiratory allergies; Temporarily relieves sinus congestion and pressure,Hypersensitivity phenylephrine or any formulation ingredients,rx; otc; Rx/OTC depending on formulation,,,"Nasal spray, nasal drops; Alpha Adrenergic Agonist; Decongestant",9,
pyrls,639e391cfcae6920598b546b,Diphenhydramine,Benadryl,"Antihistamine, 1st Generation",Antihistamine,oral,oral,,,,,,,,,,,"Diphenhydramine is a first generation antihistamine and ethanolamine with sedative and anti-allergic properties. Diphenhydramine competitively inhibits the histamine-1 (H1) receptor, thereby alleviating the symptoms caused by endogenous histamine on bronchial, capillary and gastrointestinal smooth muscles. This prevents histamine-induced bronchoconstriction, vasodilation, increased capillary permeability, and GI smooth muscle spasms.",,"Temporarily relieves symptoms due to hay fever or other upper respiratory allergies : runny nose sneezing itchy, watery eyes itching of the nose or throat; Temporarily relieves symptoms due to the common cold : runny nose sneezing; Sleep-aid : for the relief of occasional sleeplessness reduces time to fall asleep if you have difficulty falling asleep; Cough: use as an antitussive; For active and prophylactic treatment of motion sickness; Allergic reaction-related: For allergic conjunctivitis due to foods; mild, uncomplicated allergic skin manifestations of urticaria and angioedema; amelioration of allergic reactions to blood or plasma; dermatographism; as therapy for anaphylactic reactions adjunctive to epinephrine and other standard measures after the acute manifestations have been controlled; For parkinsonism (including drug-induced) in the elderly unable to tolerate more potent agents; mild cases of parkinsonism (including drug-induced) in other age groups; in other cases of parkinsonism (including drug-induced) in combination with centrally acting anticholinergic agents","Hypersensitivity diphenhydramine, other antihistamines of similar chemical structure, or any formulation ingredients",rx; otc; Rx/OTC depending on formulation,,,"Tablet, chewable tablet, orally disintegrating, capsule, solution, elixir; Antihistamine, 1st Generation",16,
pyrls,639e391cfcae6920598b546c,Chlorpheniramine,Aller-Chlor; Chlor-Trimeton,"Antihistamine, 1st Generation",Antihistamine,oral,oral,,,,,,,,,,,"Chlorpheniramine is a first generation antihistamine and synthetic alkylamine derivative that acts as a competitive histamine H1 receptor antagonist, and displays anticholinergic and mild sedative effects.",,"Temporarily relieves symptoms due to hay fever or other upper respiratory allergies : runny nose sneezing itchy, watery eyes itching of the nose or throat",Hypersensitivity chlorpheniramine or any formulation ingredients,rx; otc; Rx/OTC depending on product,,,"Tablet, extended-release tablet, liquid; Antihistamine, 1st Generation",13,
pyrls,639e391cfcae6920598b546d,Doxylamine,Unisom,"Antihistamine, 1st Generation",Antihistamine,oral,oral,,,,,,,,,,,"Doxylamine is a first generation antihistamine and ethanolamine with anti-inflammatory, sedative and antihistamine properties. Doxylamine competitively inhibits the histamine 1 (H1) receptor, thereby preventing the action of endogenous histamine as well as the subsequent release of pro-inflammatory mediators from basophils and mast cells.",,Sleep-aid : helps to reduce difficulty in falling asleep,"OTC labeling: in children under 12 years of age; Hypersensitivity doxylamine, other ethanolamine derivative antihistamines, or any formulation ingredients",rx; otc; Rx/OTC depending on product,,,"Tablet; Antihistamine, 1st Generation",13,
pyrls,639e391cfcae6920598b546e,Triamcinolone-topical,Kenalog; Triderm,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Triamcinolone is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,"Cream, ointment, lotion, spray: relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses; Dental paste: adjunctive treatment and for the temporary relief of symptoms associated with oral inflammatory lesions and ulcerative lesions resulting from trauma","Hypersensitivity to triamcinolone or any formulation ingredients; Dental paste formulation: fungal, viral, or bacterial infections of the mouth or throat",rx; Prescription only,,,"Cream, lotion, ointment, spray, dental paste; Corticosteroid",21,
pyrls,639e391cfcae6920598b546f,Alclometasone-topical,Aclovate,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Alclometasone is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,Relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses in patients aged 1 year and older,Hypersensitivity to alclometasone or any formulation ingredients,rx; Prescription only,,,"Cream, ointment; Corticosteroid",15,
pyrls,639e391cfcae6920598b5470,Prednicarbate-topical,Dermatop,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Prednicarbate is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,Relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses in patients aged 1 year and older,Hypersensitivity to prednicarbate or any formulation ingredients,rx; Prescription only,,,"Cream, ointment; Corticosteroid",16,
pyrls,639e391cfcae6920598b5471,Amcinonide-topical,Cyclocort,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Amcinonide is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,Relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses,Hypersensitivity to amcinonide or any formulation ingredients,rx; Prescription only,,,"Cream, lotion, ointment; Corticosteroid",16,
pyrls,639e391cfcae6920598b5472,Mometasone-topical,Elocon,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Mometasone is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,Relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses ( cream/ointment: age 2+ years; lotion: age 12+ years),Hypersensitivity to mometasone or any formulation ingredients,rx; Prescription only,,,"Cream, ointment, lotion, solution; Corticosteroid",17,
pyrls,639e391cfcae6920598b5473,Fluticasone-topical,Cutivate; Beser,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Fluticasone is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,Relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses ( cream/lotion: : ointment: age 18+ years),Hypersensitivity to fluticasone or any formulation ingredients,rx; Prescription only,,,"Cream, ointment, lotion; Corticosteroid",17,
pyrls,639e391cfcae6920598b5474,Fluocinonide-topical,Vanos; Lidex,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Fluocinonide is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,Relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses,Hypersensitivity to fluocinonide or any formulation ingredients,rx; Prescription only,,,"Cream, ointment, gel, solution; Corticosteroid",17,
pyrls,639e391cfcae6920598b5475,Flurandrenolide-topical,Cordran; Nolix,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Flurandrenolide is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,"Cream, ointment, lotion: relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses; Tape: relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses, particularly dry, scaling localized lesions",Hypersensitivity to flurandrenolide or any formulation ingredients; Use of flurandrenolide tape is not recommended for lesions exuding serum or in intertriginous areas.,rx; Prescription only,,,"Tape, cream, ointment, lotion; Corticosteroid",17,
pyrls,639e391cfcae6920598b5476,Clobetasol-topical,Clobex; Clodan; Impeklo; Impoyz; Olux; Temovate,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Clobetasol is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,"Cream, ointment, gel: relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses in patients age 12+ years; Foam: treatment of moderate to severe plaque psoriasis of the scalp and mild to moderate plaque psoriasis of non-scalp regions of the body excluding the face and intertriginous areas in patients age 12+ years; Shampoo: treatment of moderate to severe forms of scalp psoriasis in patients age 18+ years for up to 4 weeks; Spray: treatment of moderate to severe plaque psoriasis affecting up to 20% body surface area (BSA) in patients age 18+ years for up to 4 weeks; Solution: short-term topical treatment of inflammatory and pruritic manifestations of moderate to severe corticosteroid-responsive dermatoses of the scalp in patients age 12+ years for up to 2 weeks",Hypersensitivity to clobetasol or any formulation ingredients,rx; Prescription only,,,"Cream, foam, ointment, gel, lotion, solution, spray, shampoo; Corticosteroid",20,
pyrls,639e391cfcae6920598b5477,Betamethasone-topical,Diprolene; Betaderm; Luxiq; Valisone; Sernivo,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Betamethasone is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,"Cream, ointment, gel, lotion: Relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses ( augmented gel: age 12+ years; augmented lotion, augmented cream, augmented ointment: age 13+ years; Foam: relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses of the scalp; Spray: treatment of mild to moderate plaque psoriasis in patients 18+ years of age",Hypersensitivity to betamethasone or any formulation ingredients,rx; Prescription only,,,"Cream, foam, ointment, gel, lotion, spray; Corticosteroid",22,
pyrls,639e391cfcae6920598b5478,Desonide-topical,Desonate; DesOwen; Tridesilon; Verdeso,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Desonide is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,Relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses ( gel/foam : age 3 months and older),Hypersensitivity to desonide or any formulation ingredients,rx; Prescription only,,,"Cream, ointment, gel, lotion, foam; Corticosteroid",18,
pyrls,639e391cfcae6920598b5479,Fluocinolone-topical,Capex; Derma-Smoothe; Synalar,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Fluocinolone is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,"Cream, ointment, solution: relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses; Shampoo: treatment of seborrheic dermatitis of the scalp; Oil: topical treatment of atopic dermatitis in adult patients , and topical treatment of moderate to severe atopic dermatitis in pediatric patients, 3 months and older for up to 4 weeks; Scalp oil: treatment of psoriasis of the scalp in adult patients",Hypersensitivity to fluocinolone or any formulation ingredients,rx; Prescription only,,,"Cream, ointment, oil, shampoo, solution; Corticosteroid",19,
pyrls,639e391cfcae6920598b547a,Desoximetasone-topical,Topicort,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Desoximetasone is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,"Cream, gel, ointment: relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses; Spray: treatment of plaque psoriasis in patients 18+ years of age",Hypersensitivity to desoximetasone or any formulation ingredients,rx; Prescription only,,,"Cream, ointment, gel, spray; Corticosteroid",17,
pyrls,639e391cfcae6920598b547b,Diflorasone-topical,ApexiCon E; Psorcon,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Diflorasone is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,Relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses,Hypersensitivity to diflorasone or any formulation ingredients,rx; Prescription only,,,"Cream, ointment; Corticosteroid",16,
pyrls,639e391cfcae6920598b547c,Halcinonide-topical,Halog,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Halcinonide is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,Relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses,Hypersensitivity to halcinonide or any formulation ingredients,rx; Prescription only,,,"Cream, ointment, solution; Corticosteroid",17,
pyrls,639e391cfcae6920598b547d,Halobetasol-topical,Ultravate; Lexette; Bryhali,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Halobetasol is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,"Cream, ointment: relief of the inflammatory and pruritic manifestations of corticosteroid responsive dermatoses in patients age 12+ years; Foam, lotion (Bryhali): topical treatment of plaque psoriasis in adults; Lotion (Ultravate): topical treatment of plaque psoriasis in patients age 12+ years",Hypersensitivity to halobetasol or any formulation ingredients,rx; Prescription only,,,"Cream, ointment, lotion, foam; Corticosteroid",19,
pyrls,639e391cfcae6920598b547e,Hydrocortisone-topical,Cortisone; Cortaid; various other brands,Corticosteroid,Supplement,transdermal,transdermal,,,,,,,,,,,"Hydrocortisone is a synthetic glucocorticoid with potent anti-inflammatory and immunomodulating properties. After cell entry, it binds to corticosteroid receptors on the nucleus and produces anti-inflammatory, antiproliferative, immunosuppressive, and vasoconstrictive effects that can be beneficial for psoriatic, pruritic, and other corticosteroid responsive dermatoses.",,"Rx products: relief of the inflammatory and pruritic manifestations of corticosteroids-responsive dermatoses; OTC cream, ointment: uses for the temporary relief of itching associated with minor skin irritations, inflammation, and rashes due to: eczema insect bites poison ivy poison oak poison sumac soaps jewelry detergents cosmetics psoriasis seborrheic dermatitis for external genital, feminine and anal itching other uses of this product should be only under the advice and supervision of a doctor",Hypersensitivity to hydrocortisone or any formulation ingredients,rx; otc; Rx/OTC depending on strength,,,"Cream, ointment, lotion, foam; Corticosteroid",20,
pyrls,639e391cfcae6920598b547f,Clopidogrel,Plavix,Antiplatelet; P2Y12 Inhibitor,Other,oral,oral,,,,,,,,,,,"Clopidogrel irreversibly binds to the P2Y12 receptor on the platelet surface, blocking adenosine diphosphate (ADP) from binding to it. This interferes with platelet adhesion and aggregation by inhibiting both ADP-mediated activation of the glycoprotein complex GPIIb/IIIa and fibrinogen binding to platelets.",,"Acute Coronary Syndrome (ACS) Reduce the rate of myocardial infarction (MI) and stroke in patients with non–ST-segment elevation ACS (unstable angina [UA]/non–ST-elevation myocardial infarction [NSTEMI]), including patients who are to be managed medically and those who are to be managed with coronary revascularization. Clopidogrel should be administered in conjunction with aspirin. Reduce the rate of myocardial infarction and stroke in patients with acute ST-elevation myocardial infarction (STEMI) who are to be managed medically. Clopidogrel should be administered in conjunction with aspirin.; Recent MI, Recent Stroke, or Established Peripheral Arterial Disease Reduce the rate of myocardial infarction (MI) and stroke in patients with established peripheral arterial disease or with a history of recent MI or recent stroke.",Active pathological bleeding such as peptic ulcer or intracranial hemorrhage; Known hypersensitivity to clopidogrel or any formulation ingredients,rx; Prescription only,,,Tablet; Antiplatelet; P2Y12 Inhibitor,14,
pyrls,639e391cfcae6920598b5480,Ticagrelor,Brilinta,Antiplatelet; P2Y12 Inhibitor,Other,oral,oral,,,,,,,,,,,"Ticagrelor reversibly binds to the P2Y12 receptor on the platelet surface, blocking adenosine diphosphate (ADP) from binding to it. This interferes with platelet adhesion and aggregation by inhibiting both ADP-mediated activation of the glycoprotein complex GPIIb/IIIa and fibrinogen binding to platelets.",,"Acute Coronary Syndrome (ACS) or a History of Myocardial Infarction Reduce the risk of cardiovascular (CV) death, myocardial infarction (MI), and stroke in patients with acute coronary syndrome (ACS) or a history of MI. Also reduces the risk of stent thrombosis in patients who have been stented for treatment of ACS.; Coronary Artery Disease but No Prior Stroke or Myocardial Infarction Reduce the risk of a first MI or stroke in patients with coronary artery disease (CAD) at high risk for such events. Note: While use is not limited to this setting, the efficacy was established in a population with type 2 diabetes mellitus (T2DM).; Acute Ischemic Stroke or Transient Ischemic Attack (TIA) Reduce the risk of stroke in patients with acute ischemic stroke (NIH Stroke Scale score ≤5) or high-risk transient ischemic attack (TIA)",History of intracranial hemorrhage (ICH) because of a high risk of recurrent ICH in this population; Active pathological bleeding such as peptic ulcer or intracranial hemorrhage; Known hypersensitivity to ticagrelor or any formulation ingredients,rx; Prescription only,,,Tablet; Antiplatelet; P2Y12 Inhibitor,13,
