source,source_id,name,aliases,raw_classes,piru_category,default_route,routes,units,dose_threshold,dose_light,dose_common,dose_strong,dose_heavy,onset,peak,total_duration,half_life_min,mechanism_summary,effects,indications,contraindications,regulatory_status,cas_no,chemical_formula,tags,sources_count,notes
nps-datahub,bbec481d-5f35-4428-b2eb-c5f7469ea942,"2,3-DiMe-4-Ma",,Phenethylamines,Stimulant,,,,,,,,,,,,,,,,,,,C13H18ClNOS,"Phenethylamines; Small molecule; 2,3-DiMe-4-Ma - C13H18ClNOS",,
nps-datahub,87f18198-5674-4869-a6d6-4bd8ad9c6ede,"2,4,5-trimethylamino-methcathinone",,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C13H20ClNO,"Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2,4,5-trimethylamino-methcathinone HCl - C13H20ClNO",,
nps-datahub,2926b009-a69e-4d57-b762-507dc7b90a47,2C-T-2,"2,5-Dimethoxy-4-(ethylthio) phenethylamine; 2,5-Dimethoxy-4-(ethylthio)phenethylamine",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,681160-71-4,C12H20ClNO2S,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-T-2 HCl - C12H20ClNO2S - 681160-71-4,,
nps-datahub,234de150-6609-416f-b8d5-95e3faee1f3d,"2-N,N-TMT",,Tryptamines; 2020/5.1 Indol-3-alkylamine; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine,Psychedelic,,,,,,,,,,,,,,,,,,,C13H19ClN2,"Tryptamines; 2020/5.1 Indol-3-alkylamine; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine; Small molecule; 2-N,N-TMT HCl - C13H19ClN2",,
nps-datahub,6ce64d2d-aee1-43fd-be74-98ee6a5a4d50,2C-5-TOET,2-(4-ethyl-2-methoxy-5-methylsulfanylphenyl)ethanamine,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C12H20ClNOS,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-5-TOET - C12H20ClNOS,,2-(4-ethyl-2-methoxy-5-methylsulfanylphenyl)ethanamine
nps-datahub,cc01e42b-203e-43d3-a43d-b1ec1ba57fd3,2C-PYN,"2-[2,5-Dimethoxy-4-(prop-1-yn-1-yl)phenyl]ethan-1-amine",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C13H18ClNO2,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-PYN HCl - C13H18ClNO2,,"2-[2,5-Dimethoxy-4-(prop-1-yn-1-yl)phenyl]ethan-1-amine"
nps-datahub,eb2fcf0f-03f6-43fc-9556-d828fe4e83dc,2C-T-3,,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C14H22ClNO2S,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-T-3 HCl - C14H22ClNO2S,,
nps-datahub,2811e013-2da4-4690-ab70-3f96038ade28,2C-T-16,,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,648957-42-0,C13H20ClNO2S,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-T-16 HCl - C13H20ClNO2S - 648957-42-0,,
nps-datahub,d89afd9d-4a20-4b39-a910-e9a3bd203b1d,"2C-T-21,5",,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C12H18ClF2NO2S,"Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-T-21,5 - C12H18ClF2NO2S",,
nps-datahub,b6e42b98-c984-4a27-8ffb-695d251ece5e,2C-T-19,"2C-T-19; 2-[4-(Butylthio)-2,5-dimethoxyphenyl]ethanamine hydrochloride",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,207740-28-1,C14H24ClNO2S,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-T-19 HCl - C14H24ClNO2S - 207740-28-1,,"2-[4-(Butylthio)-2,5-dimethoxyphenyl]ethanamine"
nps-datahub,cc8ec866-4277-41d5-b870-e919cfd7144e,2C-T-25,,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C14H24ClNO2S,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-T-25 HCl - C14H24ClNO2S,,
nps-datahub,6ff50a06-5f2b-4cd2-b6fb-71d0c4ef078b,2C-T-27,,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C17H22ClNO2S,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-T-27 HCl - C17H22ClNO2S,,
nps-datahub,1d7bba06-0819-43ea-828d-eb2472473dfa,2C-T-28,,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C13H21ClFNO2S,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-T-28 HCl - C13H21ClFNO2S,,
nps-datahub,55a8b0d6-00ad-4b9a-8f88-17906ff4f124,2C-TBU,"2-(4-tert-Butyl-2,5-dimethoxyphenyl)ethan-1-amine",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C14H24ClNO2,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-TBU HCl - C14H24ClNO2,,"2-(4-tert-Butyl-2,5-dimethoxyphenyl)ethan-1-amine"
nps-datahub,f2b87bb9-7ec2-4857-92a5-725a7c795e53,2C-YN,,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,633290-73-0,C12H16ClNO2,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-YN HCl - C12H16ClNO2 - 633290-73-0,,
nps-datahub,e912a3f7-006a-4067-9248-87a6c9461b6b,2-Fluoroamphetamine,"2-Fluoroamphetamine; 2-fluoro-α-methyl-benzeneethanamine,2-FA",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,1626-69-3,C9H13ClFN,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2-Fluoroamphetamine HCl - C9H13ClFN - 1626-69-3,,Alfa Aesar 1-(2-Fluorophenyl)-2-propylamine
nps-datahub,53c31814-0abd-47e7-8c9e-ffd2a76217ca,2-MEC,2-Methylethylcathinone hydrochloride,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C12H18ClNO,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2-MEC HCl - C12H18ClNO,,2-Methylethylcathinone hydrochloride
nps-datahub,d7593e48-77b4-4145-8c2b-7e473a48ec46,2-THAP,1-Methyl-2-thiophen-2-yl-ethylamine hydrochloride; Thiopropamine HCl,Phenethylamines; Arylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,53632-92-1,C7H12ClNS,Phenethylamines; Arylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2-THAP HCl - C7H12ClNS - 53632-92-1,,1-Methyl-2-thiophen-2-yl-ethylamine hydrochloride
nps-datahub,12690cba-a37b-4f88-a598-978864a66c2d,25B-NBOMe,,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,10216511-90-9,C18H23BrClNO3,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 25B-NBOMe HCl - C18H23BrClNO3 - 10216511-90-9,,
nps-datahub,0743c980-5207-44e5-8214-7445327c0580,Methoxphenidine,2-MeO-Diphenidine HCl; MXP,Phenethylamines; Others; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,2055777-48-3,C20H26ClNO,Phenethylamines; Others; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; Methoxphenidine HCl - C20H26ClNO - 2055777-48-3,,
nps-datahub,0bcedb06-beb8-4666-8001-b696df171ef5,α-PVP,O-2387; 1-Phenyl-2-(pyrrolidin-1-yl)pentan-1-one hydrochloride,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,5485-65-4,C15H22ClNO,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; α-PVP HCl - C15H22ClNO - 5485-65-4,,(RS)-1-Phenyl-2-(1-pyrrolidinyl)-1-pentanone.hydrochloride
nps-datahub,fcd5d7d7-71ca-4c66-bf89-54c7775bcd9b,Amfepramone,"Amfepramone HCl; Propiophenone, 2-(diethylamino)-, hydrochloride",Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,134-80-5,C13H20ClNO,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; Amfepramone - C13H20ClNO - 134-80-5,,(''RS'')-2-diethylamino-1-phenylpropan-1-one
nps-datahub,9ee8a78d-e6dd-452e-9d66-cd7ad59e5636,AMT,"Alpha-Methyltryptamine; Indole, 3-(2-aminopropyl)-",Tryptamines; 2020/5.1 Indol-3-alkylamine; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine,Psychedelic,,,,,,,,,,,,,,,,,,299-26-3,C11H14N2,Tryptamines; 2020/5.1 Indol-3-alkylamine; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine; Small molecule; AMT - C11H14N2 - 299-26-3,,1-(1H-indol-3-yl)propan-2-amine
nps-datahub,fa1caeb7-1aec-4e90-95ff-857703750e25,α-Phenethylamine,1-Phenylethylamine; 1-Phenylethanamine,Phenethylamines,Stimulant,,,,,,,,,,,,,,,,,,98-84-0,C8H11N,Phenethylamines; Small molecule; α-Phenethylamine HCl - C8H11N - 98-84-0,,
nps-datahub,1418aef9-b50a-42bf-9a6d-5c33d4f223d0,Chloroephedrine,,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,27270-80-0,C10H15Cl2N,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; Chloroephedrine HCl - C10H15Cl2N - 27270-80-0,,
nps-datahub,47d40a82-ecc1-4385-b471-ef6fab6f9088,Chloropseudoephedrine,,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,94133-42-3,C10H15Cl2N,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; Chloropseudoephedrine HCl - C10H15Cl2N - 94133-42-3,,
nps-datahub,822e0e0c-202b-4e5d-9925-2a3f806b014a,CP,,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C13H20ClNO3,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; CP HCl - C13H20ClNO3,,
nps-datahub,fdfff109-3890-46b9-b5a8-3b00357fd7cd,"2,4,6-Trimethoxy-phenethylamine",,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,15873-23-1,C11H18ClNO3,"Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2,4,6-Trimethoxy-phenethylamine - C11H18ClNO3 - 15873-23-1",,
nps-datahub,c4788689-c2fd-489b-bbf7-7d917d8a8800,2C-I,"4-Iodo-2,5-dimethoxyphenethylamine hydrochloride; 2-Ci",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,64584-32-3,C10H15ClINO2,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 2C-I HCl - C10H15ClINO2 - 64584-32-3,,"4-Iodo-2,5-dimethoxyphenethylamine hydrochloride"
nps-datahub,fce540f3-efcf-486d-b022-3e69b4c1945e,Beta-meo-mdma,,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,,C12H18ClNO3,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; Beta-meo-mdma HCl - C12H18ClNO3,,
nps-datahub,c534651c-bc61-4832-bae5-8164220ab747,Brephedrone,"1-(4-bromophenyl)-2-(methylamino)-1-propanone, monohydrochloride; 4-Bromomethcathinone (hydrochloride)",Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,135333-27-6,C10H13BrClNO,Phenethylamines; Cathinones; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; Brephedrone HCl - C10H13BrClNO - 135333-27-6,,
nps-datahub,b2a7c82e-8efb-4766-b9e3-981467e6379c,Norephedrine,"Monydrin; (1S,2R)-2-amino-1-phenylpropan-1-ol hydrochloride",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,154-41-6,C9H14ClNO,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; Norephedrine HCl - C9H14ClNO - 154-41-6,,"(1~{S},2~{S})-2-amino-1-phenylpropan-1-ol;hydrochloride[(1~{S},2~{S})-1-hydroxy-1-phenylpropan-2-yl]azanium;chloride(1~{S},2~{S})-2-amino-1-phenylpropan-1-ol;hydron;chloride"
nps-datahub,b4d2078e-c577-4772-a97a-3f1ada83b77f,Dimethocaine,"Larocaine; larocaine, DMC",Others,Other,,,,,,,,,,,,,,,,,,553-63-9,C16H27ClN2O2,Others; Small molecule; Dimethocaine HCl - C16H27ClN2O2 - 553-63-9,,"(3-diethylamino-2,2-dimethylpropyl) 4-aminobenzoate hydrochloride"
nps-datahub,8d6fa9a4-ed69-456b-ac47-097ff22a648f,Diphenylprolinol,"diphenyl-pyrrolidin-2-ylmethanol hydrochloride; 2-PyrrolidineMethanol, a,a-diphenyl-, hydrochloride",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,16226-54-3,C17H20ClNO,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; Diphenylprolinol HCl - C17H20ClNO - 16226-54-3,,diphenyl-pyrrolidin-2-ylmethanol hydrochloride
nps-datahub,c7e796f4-6973-418b-96b6-6f97b9566bd1,DOB,"4-bromo-2,5-dimethoxy-α-methyl-benzeneethanamine, monohydrochloride; d,l-4-bromo-2,5-dimethoxyamphetamine.HCl",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,29705-96-2,C11H17BrClNO2,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; DOB HCl - C11H17BrClNO2 - 29705-96-2,,"(±)-2,5-Dimethoxy-4-bromoamphetamine hydrochloride solution"
nps-datahub,4f10690c-8b56-49d1-86db-a3b2e818c45b,"4-chloro-2,5-DMA","DOC HCl; 1-(4-Chloro-2,5-dimethoxyphenyl)-2-aminopropaneHCL",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,42203-77-0,C11H17Cl2NO2,"Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 4-chloro-2,5-DMA HCl - C11H17Cl2NO2 - 42203-77-0",,
nps-datahub,23820181-4e42-44c1-845f-ad9c54e864d7,DOIP,"2,5-Dimethoxy-4-isopropylamphetamine HCl; 1-[2,5-Dimethoxy-4-(propan-2-yl)phenyl]propan-2-amine",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,53581-56-9,C14H24ClNO2,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; DOIP HCl - C14H24ClNO2 - 53581-56-9,,"1-[2,5-Dimethoxy-4-(propan-2-yl)phenyl]propan-2-amine"
nps-datahub,bf739790-2f85-4b60-9848-8aca6c2bfd1b,DOM,STP; STP (hallucinogen),Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,15589-00-1,C12H20ClNO2,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; DOM HCl - C12H20ClNO2 - 15589-00-1,,
nps-datahub,e70cde56-3f88-44ac-acff-0542e410aad3,DPT,N-[2-(1H-indol-3-yl)ethyl]-N-propylpropan-1-amine hydrochloride; [2-(1H-indol-3-yl)ethyl]dipropylamine,Tryptamines; 2020/5.1 Indol-3-alkylamine; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine,Psychedelic,,,,,,,,,,,,,,,,,,7558-73-8,C16H25ClN2,Tryptamines; 2020/5.1 Indol-3-alkylamine; 2021/5.1 Indol-3-alkylamine; 2022/5.1 Indol-3-alkylamine; Small molecule; DPT HCl - C16H25ClN2 - 7558-73-8,,N-[2-(1H-indol-3-yl)ethyl]-N-propylpropan-1-amine hydrochloride
nps-datahub,8060dc79-7355-4317-83b6-498e9574bbe4,Ephedrine,Ephedrine hydrochloride; Ephedrine Hydrochloride,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,50-98-6,C10H16ClNO,Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; Ephedrine HCl - C10H16ClNO - 50-98-6,,2-methylamino-1-phenylpropan-1-ol hydrochloride
